"scenario_id","B_target","H_target","B_actual","H_actual","V_delta","k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,39,1.20719060408528,1.16004677737549,1.16010570715888,4.6777375493523e-05,4.67773754936771e-05,-1.5409901002808e-16,9.79601456394672e-06,9.79601456394672e-06,1.16000979601456,3.69813609295763e-05,0.79058221072486,4.77514352272225,0.00462120175625438,0.00110657210361248,0.00405311132614164,0.000732021006971815,0.000559687944880329,0.00332109031916983,0.676368113979999
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,40,1.20191696580986,1.16003459544194,1.1600869484049,3.45954419416206e-05,3.45954419418557e-05,-2.35177003739262e-16,7.69614573954699e-06,7.69614573954699e-06,1.16000769614574,2.68992962020736e-05,0.777538736098988,4.49516460737617,0.00422877491795943,0.000980825273656513,0.00356054046357043,0.000648836801634108,0.000507178470702946,0.00291170366193632,0.721251642896222
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,41,1.19722100575171,1.16003636499331,1.16008284579426,3.63649933128318e-05,3.63649933128476e-05,-1.58090229275543e-17,5.9334948711796e-06,5.9334948711796e-06,1.16000593349487,3.04314984416522e-05,0.836834979725243,6.12876459866264,0.00414468187210314,0.000861212435405719,0.00347413048806919,0.000569710362410436,0.000496640965735642,0.00290442012565875,0.782677972988174
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,42,1.19213633554636,1.1600479404969,1.16008805099071,4.79404968958264e-05,4.79404968960076e-05,-1.81237945658108e-16,4.4676038760182e-06,4.4676038760182e-06,1.16000446760388,4.34728930198082e-05,0.906809395703048,10.7306955196202,0.00516801668950188,0.000747295446595439,0.00465223689845648,0.000494351848864083,0.000662241824625744,0.0041578850495924,0.691168620080361
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,43,1.18692911683001,1.1600211982075,1.16005483310578,2.11982075000172e-05,2.11982075002777e-05,-2.60493124466799e-16,3.26326568945638e-06,3.26326568945638e-06,1.16000326326569,1.79349418105608e-05,0.84605935716717,6.49601029070624,0.00366226323749045,0.000638676922380985,0.00333662256294551,0.000422498382459419,0.000482566644314615,0.00291412418048609,0.465273432541284
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,44,1.18307533306094,1.16002018320252,1.16004900213984,2.01832025177318e-05,2.01832025179639e-05,-2.3218528336956e-16,2.28976236879084e-06,2.28976236879084e-06,1.16000228976237,1.78934401489409e-05,0.886551087877199,8.81454023038641,0.00361518518720092,0.000534995603812643,0.00350925408343192,0.000353910982709514,0.000463428428723026,0.0031553431007224,0.676665563647691
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,45,1.17869561304298,1.16001392109279,1.16003727320773,1.39210927876388e-05,1.39210927877736e-05,-1.34867973993619e-16,1.52022631892286e-06,1.52022631892286e-06,1.16000152022632,1.24008664687159e-05,0.890796912130867,9.15725021620621,0.00225490641549294,0.000435922343847339,0.00167108615071013,0.000288371911837381,0.00027804105648827,0.00138271423887275,0.716857203873232
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,46,1.17442365705579,1.16001047603045,1.16002849250673,1.04760304528995e-05,1.0476030452945e-05,-4.55364912443912e-17,9.31102698168255e-07,9.31102698168255e-07,1.1600009311027,9.54492775473121e-06,0.911120657547292,11.2512083506028,0.00213599232989726,0.000341156616924005,0.00145244821026744,0.000225682365785777,0.000275424095919141,0.00130366864637585,0.607876914252339
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,47,1.1705283157456,1.16000462395233,1.16001777856707,4.62395232792012e-06,4.62395232819314e-06,-2.7302074175669e-16,5.01695331142945e-07,5.01695331142945e-07,1.16000050169533,4.12225699677718e-06,0.891500756157534,9.21665409440027,0.00125440959169393,0.000250423474125067,0.00079558512093314,0.000165660459991687,0.000164036869709645,0.000629924660941453,0.462940929559008
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,48,1.166650030489,1.16000240317559,1.16001071270974,2.40317559407899e-06,2.40317559429541e-06,-2.16425388352946e-16,2.13781826098527e-07,2.13781826098527e-07,1.16000021378183,2.18939376798046e-06,0.911041945238938,11.2412530004839,0.000951928463023828,0.000163470878942752,0.000688811788124688,0.000108139466939018,0.000143580425251988,0.000796951255063706,-0.314487418695724
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,49,1.16339225740999,1.1600013666896,1.160005605303,1.36668960104558e-06,1.36668960130506e-06,-2.5948219064425e-16,5.12862689849024e-08,5.12862689849024e-08,1.16000005128627,1.31540333206068e-06,0.962474091450124,26.648255529134,0.000695180481983021,8.00673692780827e-05,0.000538187807838542,5.29662695211517e-05,9.40210010875704e-05,0.00048522153831739,0.428388104069562
"joint_BH_m50_T240_B8_H6",8,6,8,3.50929072284374,1.84784459206523,50,1.16,1.16,1.16,-3.33066907387547e-15,1.10830744917814e-28,-3.33066907387558e-15,0,0,1.16,-3.33066907387547e-15,NA,NA,4.70136907229234e-15,0,2.33146835171283e-15,0,6.64873990375725e-16,2.33146835171283e-15,NA
